epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
37,2020-09-09,151,MA,Altamira do Maranhão,2100402,city,269,3309.54724,0,5,0,0.0186,8128,False,False
37,2020-09-09,135,MA,Alto Alegre do Maranhão,2100436,city,348,1286.3638,0,11,0,0.0316,27053,False,False
37,2020-09-09,139,MA,Alto Alegre do Pindaré,2100477,city,1383,4332.84251,0,19,0,0.0137,31919,False,False
37,2020-09-09,119,MA,Alto Parnaíba,2100501,city,260,2323.50313,0,2,0,0.0077,11190,False,False
37,2020-09-09,128,MA,Amapá do Maranhão,2100550,city,3,43.09107,0,0,0,0.0,6962,False,False
37,2020-09-09,135,MA,Amarante do Maranhão,2100600,city,923,2227.58537,10,18,0,0.0195,41435,False,False
37,2020-09-09,144,MA,Anajatuba,2100709,city,330,1231.20546,0,8,0,0.0242,26803,False,False
37,2020-09-09,130,MA,Anapurus,2100808,city,710,4513.09433,0,6,0,0.0085,15732,False,False
37,2020-09-09,132,MA,Apicum-Açu,2100832,city,197,1142.7577,0,3,0,0.0152,17239,False,False
37,2020-09-09,134,MA,Araguanã,2100873,city,528,3422.79269,5,2,0,0.0038,15426,False,False
37,2020-09-09,125,MA,Araioses,2100907,city,569,1225.23686,5,10,0,0.0176,46440,False,False
37,2020-09-09,126,MA,Arame,2100956,city,899,2749.1514,2,9,0,0.01,32701,False,False
37,2020-09-09,145,MA,Arari,2101004,city,197,660.01072,0,9,0,0.0457,29848,False,False
37,2020-09-09,133,MA,Axixá,2101103,city,133,1096.45507,1,3,0,0.0226,12130,False,False
37,2020-09-09,147,MA,Bacabal,2101202,city,3207,3055.76995,7,50,1,0.0156,104949,False,False
37,2020-09-09,147,MA,Bacabeira,2101251,city,147,861.91733,0,2,0,0.0136,17055,False,False
37,2020-09-09,121,MA,Bacuri,2101301,city,412,2217.19944,0,3,0,0.0073,18582,False,False
37,2020-09-09,119,MA,Bacurituba,2101350,city,42,744.15308,3,0,0,0.0,5644,False,False
37,2020-09-09,143,MA,Balsas,2101400,city,5956,6276.93994,82,43,0,0.0072,94887,False,False
37,2020-09-09,125,MA,Barão de Grajaú,2101509,city,16,85.01594,0,1,0,0.0625,18820,False,False
37,2020-09-09,129,MA,Barra do Corda,2101608,city,3568,4044.80116,7,28,0,0.0078,88212,False,False
37,2020-09-09,146,MA,Barreirinhas,2101707,city,840,1343.39816,6,23,0,0.0274,62528,False,False
37,2020-09-09,125,MA,Belágua,2101731,city,247,3307.00228,2,1,0,0.004,7469,False,False
37,2020-09-09,133,MA,Bela Vista do Maranhão,2101772,city,127,1133.01811,0,3,0,0.0236,11209,False,False
37,2020-09-09,111,MA,Benedito Leite,2101806,city,171,3036.22159,0,0,0,0.0,5632,False,False
37,2020-09-09,133,MA,Bequimão,2101905,city,212,996.2406,0,11,0,0.0519,21280,False,False
37,2020-09-09,119,MA,Bernardo do Mearim,2101939,city,49,810.85554,0,3,0,0.0612,6043,False,False
37,2020-09-09,125,MA,Boa Vista do Gurupi,2101970,city,13,139.98062,0,3,0,0.2308,9287,False,False
37,2020-09-09,136,MA,Bom Jardim,2102002,city,854,2051.40524,11,22,0,0.0258,41630,False,False
37,2020-09-09,127,MA,Bom Jesus das Selvas,2102036,city,1563,4593.27613,7,10,0,0.0064,34028,False,False
